1	0	0	3	1	1014	96.93502	99.53224	97.39057	0.54199	0.54453	95.67007	97.83460	96.07707	98.26824
1	0	0	3	2	1014	92.97445	99.27967	93.64902	0.80397	0.80980	91.21712	94.39100	91.85541	95.05829
1	0	0	3	3	1014	90.09997	99.00818	91.00255	0.93975	0.94916	88.08791	91.78812	88.94867	92.69048
1	0	0	3	4	1014	86.72246	98.71602	87.85045	1.06822	1.08212	84.47067	88.66989	85.54969	89.80691
1	0	0	3	5	1014	84.82961	98.40045	86.20856	1.12973	1.14809	82.46369	86.90204	83.78309	88.29689
1	0	0	3	6	1014	82.23787	98.06022	83.86467	1.20414	1.22796	79.73473	84.46249	81.29086	86.11507
1	0	0	3	7	1014	80.84147	97.69314	82.75041	1.24018	1.26946	78.27227	83.14025	80.09733	85.08329
1	0	0	3	8	1014	78.14176	97.29875	80.31116	1.30306	1.33923	75.45804	80.57071	77.52989	82.78715
1	0	0	3	9	1014	76.63614	96.87637	79.10716	1.33468	1.37771	73.89524	79.13098	76.25310	81.66033
1	0	0	3	10	1014	75.12458	96.41956	77.91425	1.36422	1.41488	72.33054	77.68128	74.98992	80.54204
1	0	0	3	11	1014	74.21520	95.92708	77.36627	1.38098	1.43961	71.39119	76.80713	74.39297	80.04174
1	0	0	3	12	1014	72.49515	95.39608	75.99384	1.41058	1.47865	69.61853	75.14966	72.94752	78.74840
1	0	0	3	13	1014	71.17890	94.82336	75.06473	1.43142	1.50957	68.26555	73.87782	71.95916	77.88067
1	0	0	3	14	1014	70.16639	94.20761	74.48060	1.44643	1.53536	67.22683	72.89748	71.32408	77.34640
1	0	0	3	15	1014	69.55845	93.54532	74.35802	1.45503	1.55543	66.60394	72.30807	71.15927	77.26029
1	0	0	3	16	1014	68.84764	92.83650	74.16010	1.46476	1.57778	65.87629	71.61826	70.91479	77.10342
1	0	0	3	17	1014	67.72899	92.07738	73.55660	1.47928	1.60656	64.73269	70.53116	70.25421	76.55532
1	0	0	3	18	1014	65.99887	91.26394	72.31648	1.49983	1.64340	62.96775	68.84612	68.94481	75.38946
1	0	0	3	19	1014	64.77573	90.39678	71.65712	1.51302	1.67376	61.72259	67.65227	68.22551	74.78879
1	0	0	3	20	1014	63.44752	89.46911	70.91556	1.52619	1.70583	60.37277	66.35361	67.42107	74.10957
1	0	0	3	21	1014	62.21851	88.47679	70.32184	1.53731	1.73753	59.12584	65.14989	66.76418	73.57658
1	0	0	3	22	1014	60.16679	87.41712	68.82723	1.55356	1.77718	57.04874	63.13591	65.19634	72.16314
1	0	0	3	23	1014	59.24272	86.29089	68.65467	1.55994	1.80777	56.11511	62.22702	64.96002	72.04660
1	0	0	3	24	1014	57.49424	85.08886	67.56965	1.57048	1.84570	54.35152	60.50430	63.80257	71.03703
1	0	0	3	25	1014	56.15357	83.80268	67.00689	1.57727	1.88212	53.00183	59.18086	63.16678	70.54357
1	0	0	3	26	1014	54.49437	82.45071	66.09327	1.58427	1.92147	51.33420	57.54029	62.17669	69.70700
1	0	0	3	27	1014	53.03143	81.01039	65.46251	1.58925	1.96179	49.86618	56.09146	61.46544	69.15321
1	0	0	3	28	1014	51.98026	79.49717	65.38631	1.59213	2.00275	48.81272	55.04909	61.30318	69.15133
1	0	0	3	29	1014	50.81574	77.88605	65.24369	1.59471	2.04749	47.64688	53.89311	61.06697	69.09021
1	0	0	3	30	1014	49.74141	76.19730	65.24369	1.59677	2.04749	46.57195	52.82605	61.06697	69.09021
1	0	0	3	31	1014	48.21090	74.43948	64.76523	1.59918	2.14829	45.04165	51.30487	60.37886	68.79635
1	0	0	3	32	1014	46.42325	72.54194	63.99504	1.60111	2.20715	43.25598	49.52643	59.49073	68.13793
1	0	0	3	33	1014	44.20734	70.51445	62.69260	1.67100	2.36973	40.90857	47.45175	57.85601	67.13799
1	0	0	3	34	1014	.	.	.	.	.	.	.	.	.
1	0	0	3	35	1014	.	.	.	.	.	.	.	.	.
1	0	0	4	0	973	99.17695	99.78686	99.38880	0.28979	0.29041	98.36100	99.58755	98.45183	99.75939
1	0	0	4	1	973	95.77483	99.56110	96.19705	0.64577	0.64862	94.30542	96.87137	94.69411	97.28037
1	0	0	4	2	973	92.98678	99.31617	93.62703	0.82013	0.82578	91.18978	94.42848	91.79439	95.06139
1	0	0	4	3	973	90.19407	99.05188	91.05741	0.95551	0.96466	88.14329	91.90653	88.96521	92.76912
1	0	0	4	4	973	88.01947	98.76797	89.11743	1.04368	1.05670	85.80415	89.90960	86.85197	91.01288
1	0	0	4	5	973	86.46619	98.46250	87.81637	1.09962	1.11679	84.14691	88.46967	85.43628	89.83084
1	0	0	4	6	973	84.29029	98.13437	85.89273	1.16998	1.19222	81.84086	86.43709	83.37169	88.05923
1	0	0	4	7	973	82.31555	97.78004	84.18441	1.22715	1.25501	79.76091	84.57944	81.54580	86.47745
1	0	0	4	8	973	81.06518	97.39949	83.22957	1.26048	1.29413	78.44949	83.39764	80.51565	85.59979
1	0	0	4	9	973	79.70975	96.99015	82.18334	1.29425	1.33441	77.03245	82.11198	79.39240	84.63348
1	0	0	4	10	973	78.24815	96.55075	81.04354	1.32816	1.37561	75.50929	80.72074	78.17433	83.57590
1	0	0	4	11	973	76.57551	96.07533	79.70361	1.36401	1.41973	73.77198	79.12290	76.75152	82.32487
1	0	0	4	12	973	75.32017	95.56160	78.81845	1.38895	1.45346	72.47193	77.91990	75.80132	81.50625
1	0	0	4	13	973	73.95928	95.00796	77.84535	1.41421	1.48852	71.06605	76.61229	74.76108	80.60271
1	0	0	4	14	973	72.80612	94.41375	77.11390	1.43426	1.51913	69.87740	75.50166	73.96981	79.93095
1	0	0	4	15	973	71.02011	93.77505	75.73455	1.46303	1.56015	68.04090	73.77707	72.51393	78.63481
1	0	0	4	16	973	70.17652	93.09472	75.38184	1.47574	1.58520	67.17516	72.96077	72.11004	78.32900
1	0	0	4	17	973	68.69689	92.36493	74.37551	1.49667	1.62039	65.65936	71.52638	71.03642	77.39259
1	0	0	4	18	973	67.95594	91.58616	74.19892	1.50650	1.64490	64.90156	70.80681	70.80836	77.26064
1	0	0	4	19	973	67.00106	90.75181	73.82889	1.51859	1.67334	63.92612	69.87835	70.38011	76.94371
1	0	0	4	20	973	66.04390	89.85404	73.50132	1.53004	1.70281	62.94963	68.94641	69.99175	76.67074
1	0	0	4	21	973	65.50999	88.89003	73.50132	1.53619	1.70281	62.40542	68.42609	69.99175	76.67074
1	0	0	4	22	973	63.79451	87.86176	72.60782	1.55468	1.76946	60.65928	66.75181	68.96234	75.90209
1	0	0	4	23	973	62.82384	86.77317	72.40008	1.56433	1.80278	59.67285	65.80288	68.68450	75.75485
1	0	0	4	24	973	61.52179	85.61487	71.85877	1.57642	1.84129	58.35133	64.52832	68.06507	75.28601
1	0	0	4	25	973	60.64915	84.39879	71.85877	1.58396	1.84129	57.46672	63.67301	68.06507	75.28601
1	0	0	4	26	973	59.33188	83.09347	71.40378	1.59455	1.91898	56.13297	62.38037	67.44648	74.97185
1	0	0	4	27	973	58.55630	81.70944	71.40378	1.60042	1.91898	55.34839	61.61858	67.44648	74.97185
1	0	0	4	28	973	57.32117	80.25366	71.40378	1.60941	1.91898	54.09962	60.40469	67.44648	74.97185
1	0	0	4	29	973	55.71938	78.70809	70.79244	1.62037	2.05871	52.48149	58.82908	66.53861	74.61157
1	0	0	4	30	973	54.20558	77.09999	70.30557	1.62984	2.11392	50.95402	57.33830	65.93728	74.22623
1	0	0	4	31	973	53.14157	75.38053	70.30557	1.63598	2.11392	49.88140	56.28948	65.93728	74.22623
1	0	0	4	32	973	51.26461	73.53607	69.71355	1.70749	2.32198	47.86688	54.55417	64.89913	74.00335
1	0	0	4	33	973	.	.	.	.	.	.	.	.	.
1	0	0	4	34	973	.	.	.	.	.	.	.	.	.
1	0	0	4	35	973	.	.	.	.	.	.	.	.	.
1	0	0	5	0	1000	99.30000	99.79463	99.50435	0.26365	0.26419	98.53731	99.66567	98.59390	99.82580
1	0	0	5	1	1000	96.69607	99.57335	97.11039	0.56556	0.56799	95.38398	97.63981	95.75769	98.03619
