1	0	0	3	19	996	72.27682	1.45321	69.31107	75.00939
1	0	0	3	20	996	71.46602	1.46887	68.47190	74.23120
1	0	0	3	21	996	71.11397	1.47563	68.10759	73.89322
1	0	0	3	22	996	70.04010	1.49613	66.99651	72.86202
1	0	0	3	23	996	69.55582	1.50526	66.49567	72.39672
1	0	0	3	24	996	68.81782	1.51914	65.73247	71.68761
1	0	0	3	25	996	68.31642	1.52862	65.21382	71.20589
1	0	0	3	26	996	67.54810	1.54327	64.41877	70.46796
1	0	0	3	27	996	67.28475	1.54845	64.14594	70.21531
1	0	0	3	28	996	66.74594	1.55931	63.58715	69.69886
1	0	0	3	29	996	66.33307	1.56778	63.15867	69.30340
1	0	0	3	30	996	66.04899	1.57388	62.86326	69.03179
1	0	0	3	31	996	65.90123	1.57728	62.70914	68.89094
1	0	0	3	32	996	65.28099	1.59263	62.05995	68.30165
1	0	0	3	33	996	64.33029	1.66133	60.97088	67.48132
1	0	0	3	34	996	.	.	.	.
1	0	0	3	35	996	.	.	.	.
1	0	0	4	0	952	99.36875	0.25689	98.60035	99.71591
1	0	0	4	1	952	96.09518	0.62930	94.65084	97.15539
1	0	0	4	2	952	93.65702	0.79251	91.90606	95.03945
1	0	0	4	3	952	90.99782	0.93153	88.98595	92.65744
1	0	0	4	4	952	89.18214	1.01169	87.02027	91.00269
1	0	0	4	5	952	87.68238	1.07114	85.40960	89.62283
1	0	0	4	6	952	85.64201	1.14393	83.23397	87.72999
1	0	0	4	7	952	84.02000	1.19647	81.51465	86.21492
1	0	0	4	8	952	82.93306	1.22938	80.36696	85.19517
1	0	0	4	9	952	81.84327	1.26060	79.21968	84.16932
1	0	0	4	10	952	81.18413	1.27884	78.52697	83.54759
1	0	0	4	11	952	79.96499	1.31141	77.24797	82.39528
1	0	0	4	12	952	79.18484	1.33135	76.43126	81.65617
1	0	0	4	13	952	78.39916	1.35085	75.60987	80.91068
1	0	0	4	14	952	77.83229	1.36467	75.01769	80.37227
1	0	0	4	15	952	77.37174	1.37588	74.53655	79.93480
1	0	0	4	16	952	76.78736	1.39009	73.92604	79.37961
1	0	0	4	17	952	75.96169	1.40974	73.06426	78.59435
1	0	0	4	18	952	75.36731	1.42355	72.44454	78.02841
1	0	0	4	19	952	74.76916	1.43716	71.82143	77.45833
1	0	0	4	20	952	74.16618	1.45065	71.19376	76.88319
1	0	0	4	21	952	73.92281	1.45606	70.94048	76.65098
1	0	0	4	22	952	73.55165	1.46443	70.55393	76.29706
1	0	0	4	23	952	73.17220	1.47317	70.15834	75.93553
1	0	0	4	24	952	72.65690	1.48516	69.62087	75.44477
1	0	0	4	25	952	72.39484	1.49132	69.34739	75.19529
1	0	0	4	26	952	72.26114	1.49454	69.20769	75.06817
1	0	0	4	27	952	71.85096	1.50471	68.77850	74.67861
1	0	0	4	28	952	71.57029	1.51186	68.48440	74.41241
1	0	0	4	29	952	70.84295	1.53109	67.72079	73.72380
1	0	0	4	30	952	70.54117	1.53936	67.40332	73.43863
1	0	0	4	31	952	70.54117	1.53936	67.40332	73.43863
1	0	0	4	32	952	70.22413	1.56475	67.03447	73.16918
1	0	0	4	33	952	.	.	.	.
1	0	0	4	34	952	.	.	.	.
1	0	0	4	35	952	.	.	.	.
1	0	0	5	0	978	99.59037	0.20439	98.91230	99.84606
1	0	0	5	1	978	97.22530	0.52654	95.97974	98.08879
1	0	0	5	2	978	93.81388	0.77357	92.10435	95.16301
1	0	0	5	3	978	90.90492	0.92451	88.91179	92.55487
1	0	0	5	4	978	88.71067	1.01867	86.54119	90.54969
1	0	0	5	5	978	86.29033	1.10887	83.95258	88.31150
1	0	0	5	6	978	83.74770	1.19148	81.25665	85.93677
1	0	0	5	7	978	82.68085	1.22314	80.13129	84.93452
1	0	0	5	8	978	81.92528	1.24485	79.33558	84.22329
1	0	0	5	9	978	80.94349	1.27222	78.30318	83.29743
1	0	0	5	10	978	79.84892	1.30125	77.15512	82.26236
1	0	0	5	11	978	78.86313	1.32603	76.12387	81.32753
1	0	0	5	12	978	78.53293	1.33411	75.77886	81.01398
1	0	0	5	13	978	77.97675	1.34765	75.19784	80.48567
1	0	0	5	14	978	77.19250	1.36631	74.37940	79.73986
1	0	0	5	15	978	76.63028	1.37930	73.79342	79.20445
1	0	0	5	16	978	76.40440	1.38445	73.55813	78.98921
1	0	0	5	17	978	75.83634	1.39727	72.96663	78.44764
1	0	0	5	18	978	75.49396	1.40487	72.61037	78.12099
1	0	0	5	19	978	74.80504	1.41993	71.89399	77.46323
1	0	0	5	20	978	74.22335	1.43252	71.28932	76.90759
1	0	0	5	21	978	73.51421	1.44779	70.55226	76.23001
1	0	0	5	22	978	73.15532	1.45547	70.17930	75.88699
1	0	0	5	23	978	72.91368	1.46066	69.92816	75.65607
1	0	0	5	24	978	72.17281	1.47680	69.15762	74.94843
1	0	0	5	25	978	71.79296	1.48522	68.76222	74.58585
1	0	0	5	26	978	71.27553	1.49688	68.22321	74.09229
1	0	0	5	27	978	71.00883	1.50311	67.94491	73.83829
1	0	0	5	28	978	70.32342	1.51954	67.22880	73.18623
1	0	0	5	29	978	69.61948	1.53659	66.49293	72.51688
1	0	0	5	30	978	69.47135	1.54045	66.33752	72.37651
1	0	0	5	31	978	69.16531	1.56376	65.98407	72.11434
1	0	0	5	32	978	.	.	.	.
1	0	0	5	33	978	.	.	.	.
1	0	0	5	34	978	.	.	.	.
1	0	0	5	35	978	.	.	.	.
1	0	0	6	0	1057	99.52607	0.21145	98.86514	99.80246
1	0	0	6	1	1057	97.04982	0.52200	95.83122	97.91607
1	0	0	6	2	1057	93.41105	0.76669	91.73152	94.75920
1	0	0	6	3	1057	90.43495	0.90970	88.48643	92.06859
1	0	0	6	4	1057	88.31952	0.99396	86.21323	90.12262
1	0	0	6	5	1057	86.87324	1.04548	84.67079	88.78044
1	0	0	6	6	1057	85.61420	1.08708	83.33429	87.60572
1	0	0	6	7	1057	83.86001	1.14073	81.48044	85.96059
1	0	0	6	8	1057	83.07765	1.16314	80.65656	85.22392
1	0	0	6	9	1057	81.60464	1.20309	79.10974	83.83260
1	0	0	6	10	1057	80.32108	1.23572	77.76610	82.61597
1	0	0	6	11	1057	79.72574	1.25023	77.14408	82.05046
1	0	0	6	12	1057	78.72792	1.27378	76.10305	81.10112
1	0	0	6	13	1057	77.72438	1.29647	75.05796	80.14440
1	0	0	6	14	1057	76.91685	1.31406	74.21830	79.37324
1	0	0	6	15	1057	76.20607	1.32910	73.48009	78.69360
1	0	0	6	16	1057	75.59192	1.34183	72.84274	78.10582
1	0	0	6	17	1057	75.17743	1.35038	72.41264	77.70904
1	0	0	6	18	1057	74.54833	1.36328	71.75997	77.10664
1	0	0	6	19	1057	74.23088	1.36974	71.43071	76.80255
1	0	0	6	20	1057	73.90930	1.37633	71.09706	76.49458
1	0	0	6	21	1057	73.25620	1.38976	70.41932	75.86916
1	0	0	6	22	1057	72.81490	1.39879	69.96142	75.44648
1	0	0	6	23	1057	72.13860	1.41279	69.25933	74.79895
1	0	0	6	24	1057	71.90702	1.41771	69.01863	74.57745
1	0	0	6	25	1057	71.43277	1.42805	68.52516	74.12432
1	0	0	6	26	1057	71.06551	1.43636	68.14236	73.77395
1	0	0	6	27	1057	70.93861	1.43939	68.00975	73.65317
1	0	0	6	28	1057	70.54740	1.44907	67.60025	73.28143
1	0	0	6	29	1057	69.87552	1.46609	66.89611	72.64373
1	0	0	6	30	1057	.	.	.	.
1	0	0	6	31	1057	.	.	.	.
1	0	0	6	32	1057	.	.	.	.
1	0	0	6	33	1057	.	.	.	.
1	0	0	6	34	1057	.	.	.	.
1	0	0	6	35	1057	.	.	.	.
1	0	0	7	0	1074	99.34793	0.24566	98.63710	99.68860
1	0	0	7	1	1074	97.38987	0.48679	96.24191	98.19047
1	0	0	7	2	1074	94.49387	0.69683	92.95074	95.70701
1	0	0	7	3	1074	91.30499	0.86160	89.45144	92.84594
1	0	0	7	4	1074	89.60980	0.93366	87.62086	91.29517
1	0	0	7	5	1074	87.34239	1.01831	85.19498	89.19829
